,Date,Evaporation (mm),Sunshine (hours),9am Temperature (C),9am relative humidity (%),3pm wind speed (km/h),3pm MSL pressure (hPa),avg_demand
187,21/09/2021,0.1829268292682927,0.25547445255474455,0.1821561338289963,0.7808219178082192,0.2972972972972973,0.8382749326145564,5246.603125
188,22/09/2021,0.04878048780487806,0.4525547445255475,0.35315985130111527,0.7123287671232876,0.35135135135135137,0.7628032345013445,4890.268750000002
189,23/09/2021,0.17073170731707318,0.832116788321168,0.3605947955390335,0.726027397260274,0.1891891891891892,0.5175202156334215,4355.952708333332
190,25/09/2021,0.2804878048780488,0.4306569343065694,0.2453531598513011,0.5205479452054795,0.4594594594594595,0.7385444743935281,4362.699583333334
191,26/09/2021,0.14634146341463417,0.708029197080292,0.32713754646840154,0.4109589041095891,0.4594594594594595,0.7951482479784318,4077.7872916666656
192,27/09/2021,0.23170731707317074,0.8175182481751825,0.3754646840148699,0.38356164383561636,0.40540540540540543,0.6172506738544463,4490.026458333333
193,29/09/2021,0.3170731707317074,0.05839416058394162,0.3977695167286245,0.6849315068493151,0.1891891891891892,0.42587601078167125,4631.441041666666
194,30/09/2021,0.12195121951219513,0.02919708029197081,0.4795539033457249,0.904109589041096,0.0,0.24797843665768227,4822.550833333334
195,1/10/2021,0.17073170731707318,0.4233576642335767,0.5204460966542751,0.6164383561643836,0.1891891891891892,0.19946091644204955,4546.726597222224
196,2/10/2021,0.1829268292682927,0.25547445255474455,0.3977695167286245,1.0,0.35135135135135137,0.2668463611859835,4244.157743055556
197,4/10/2021,0.1829268292682927,0.5839416058394161,0.3754646840148699,0.49315068493150677,0.35135135135135137,0.10781671159029571,4341.470798611108
198,5/10/2021,0.3292682926829269,0.416058394160584,0.33457249070631967,0.4657534246575343,0.40540540540540543,0.4231805929919119,4685.14552083333
199,6/10/2021,0.26829268292682934,0.6277372262773723,0.34944237918215615,0.5616438356164384,0.5135135135135136,0.39083557951482106,4400.952465277779
200,7/10/2021,0.37804878048780494,0.7518248175182483,0.3011152416356877,0.547945205479452,0.35135135135135137,0.5040431266846355,4418.020208333332
201,8/10/2021,0.24390243902439027,0.854014598540146,0.3159851301115242,0.5753424657534247,0.5945945945945946,0.4851752021563307,4312.921249999999
202,9/10/2021,0.4390243902439025,0.5912408759124088,0.49070631970260226,0.3424657534246575,0.5135135135135136,0.3638814016172489,3849.9670138888887
203,10/10/2021,0.3292682926829269,0.5547445255474452,0.3197026022304833,0.6712328767123288,0.4594594594594595,0.47439353099730397,3896.449965277778
204,11/10/2021,0.24390243902439027,0.3211678832116789,0.25278810408921937,0.6849315068493151,0.4594594594594595,0.6361185983827475,4717.413368055557
205,12/10/2021,0.17073170731707318,0.7226277372262775,0.26765799256505574,0.5753424657534247,0.1891891891891892,0.5013477088948761,4480.970937500002
